id,status,bikes,docks,month,day,hours,minutes
1,1,18,18,10,5,22,24
1,1,20,16,10,6,1,4
1,1,19,17,10,6,0,59
1,1,20,16,10,6,3,44
1,1,21,15,10,6,6,54
1,1,21,15,10,6,7,4
1,1,21,15,10,6,7,19
1,1,22,14,10,6,10,14
1,1,22,14,10,6,9,59
1,1,21,15,10,6,12,49
1,1,21,15,10,6,13,24
1,1,21,15,10,6,12,54
1,1,21,15,10,6,18,44
1,1,16,20,10,6,22,39
1,1,15,21,10,6,22,54
1,1,15,21,10,6,22,59
1,1,15,21,10,7,1,14
1,1,15,21,10,7,0,44
1,1,15,21,10,7,0,49
1,1,15,21,10,7,1,9
1,1,15,21,10,7,1,4
1,1,11,25,10,7,4,49
1,1,12,24,10,7,5,4
1,1,29,7,10,7,7,19
1,1,26,10,10,7,11,9
1,1,26,10,10,7,11,4
1,1,26,10,10,7,10,54
1,1,12,24,10,7,16,39
1,1,12,24,10,7,16,44
1,1,1,35,10,7,19,49
1,1,1,35,10,7,19,29
1,1,0,36,10,7,22,49
1,1,0,36,10,7,23,4
1,1,0,36,10,8,1,29
1,1,0,36,10,8,1,34
1,1,0,36,10,8,4,19
1,1,0,36,10,8,4,44
1,1,17,19,10,8,7,44
1,1,13,23,10,8,13,39
1,1,13,23,10,8,13,29
1,1,8,28,10,8,16,19
1,1,6,30,10,8,16,34
1,1,6,30,10,8,16,44
1,1,5,31,10,8,16,54
1,1,5,31,10,8,16,29
1,0,0,36,10,8,22,19
1,1,0,36,10,9,1,54
1,1,18,18,10,9,7,29
1,1,21,15,10,9,10,34
1,1,20,16,10,9,10,19
1,1,20,16,10,9,13,49
1,1,21,15,10,9,13,19
1,1,21,15,10,9,13,39
1,1,5,31,10,9,16,19
1,1,0,36,10,9,19,39
1,1,0,36,10,9,22,19
1,1,0,36,10,9,22,24
1,1,0,36,10,10,4,44
1,1,0,36,10,10,4,39
1,1,0,36,10,10,4,19
1,1,8,28,10,10,6,29
1,1,9,27,10,10,6,39
1,1,20,16,10,10,9,29
1,1,20,16,10,10,9,39
1,1,20,16,10,10,9,49
1,1,19,17,10,10,12,29
1,1,19,17,10,10,12,54
1,1,10,26,10,10,15,49
1,1,11,25,10,10,15,29
1,1,0,36,10,10,18,19
1,1,0,36,10,10,21,39
1,1,0,36,10,10,21,59
1,1,0,36,10,10,21,24
1,1,0,36,10,10,21,19
1,1,0,36,10,11,0,49
1,1,0,36,10,11,0,44
1,1,0,36,10,11,3,39
1,1,0,36,10,11,3,49
1,1,0,36,10,11,3,29
1,1,32,4,10,11,9,19
1,1,20,16,10,11,15,34
1,1,13,23,10,11,17,54
1,1,13,23,10,11,17,49
1,1,10,26,10,11,20,59
1,1,10,26,10,11,21,4
1,1,5,31,10,12,2,49
1,1,10,26,10,12,8,44
1,1,10,26,10,12,11,19
1,1,10,26,10,12,11,59
1,1,10,26,10,12,14,59
1,1,10,26,10,12,14,49
1,1,5,31,10,12,18,29
1,1,5,31,10,12,18,39
1,1,5,31,10,12,18,19
1,1,5,31,10,12,21,39
1,1,5,31,10,12,21,19
1,1,8,28,10,13,0,54
1,1,8,28,10,13,1,14
1,1,8,28,10,13,1,4
1,1,8,28,10,13,1,24
1,1,8,28,10,13,4,29
1,1,8,28,10,13,5,9
1,1,7,29,10,13,7,54
1,1,7,29,10,13,7,59
1,1,7,29,10,13,8,4
1,1,6,30,10,13,10,49
1,1,6,30,10,13,10,24
1,1,8,28,10,13,13,54
1,1,7,29,10,13,16,44
1,1,7,29,10,13,16,59
1,1,7,29,10,13,16,24
1,1,3,33,10,13,19,49
1,1,3,33,10,13,20,4
1,1,3,33,10,13,19,29
1,1,1,35,10,14,5,4
1,1,1,35,10,14,4,24
1,1,5,31,10,3,1,9
1,1,5,31,10,3,1,39
1,1,5,31,10,3,3,59
1,1,24,12,10,3,11,14
1,1,24,12,10,3,11,4
1,1,24,12,10,3,10,49
1,1,19,17,10,3,14,14
1,1,20,16,10,3,13,49
1,1,20,16,10,3,14,4
1,1,0,36,10,3,16,59
1,1,0,36,10,3,16,49
1,1,0,36,10,3,17,9
1,1,0,36,10,3,20,59
1,1,0,36,10,3,20,24
1,1,0,36,10,3,20,54
1,1,0,36,10,3,20,29
1,1,0,36,10,3,20,49
1,1,0,36,10,3,22,54
1,1,0,36,10,3,22,34
1,1,0,36,10,4,1,34
1,1,0,36,10,4,1,54
1,1,6,30,10,4,4,39
1,1,6,30,10,4,4,29
1,1,6,30,10,4,4,59
1,1,23,13,10,4,7,54
1,1,23,13,10,4,7,59
1,1,20,16,10,4,10,44
1,1,18,18,10,4,14,4
1,1,9,27,10,4,19,49
1,1,5,31,10,4,23,9
1,1,6,30,10,4,22,59
1,1,7,29,10,4,22,44
1,1,2,34,10,5,5,9
1,1,2,34,10,5,4,39
1,1,2,34,10,5,4,49
1,1,16,20,10,5,7,59
1,1,13,23,10,5,14,54
1,1,15,21,10,5,17,19
1,1,18,18,10,5,20,44
1,1,18,18,10,5,20,14
1,1,18,18,10,5,20,39
1,1,20,16,10,5,23,44
1,1,21,15,10,6,2,49
1,1,21,15,10,6,2,34
1,1,21,15,10,6,5,19
1,1,21,15,10,6,5,14
1,1,21,15,10,6,5,29
1,1,21,15,10,6,8,19
1,1,21,15,10,6,8,34
1,1,21,15,10,6,8,24
1,1,22,14,10,6,11,14
1,1,21,15,10,6,14,19
1,1,21,15,10,6,14,34
1,1,21,15,10,6,14,44
1,1,21,15,10,6,14,24
1,1,21,15,10,6,14,29
1,1,21,15,10,6,17,49
1,1,21,15,10,6,20,19
1,1,21,15,10,6,20,14
1,1,15,21,10,6,23,19
1,1,15,21,10,6,23,24
1,1,15,21,10,7,2,29
1,1,12,24,10,7,5,19
1,1,13,23,10,7,5,44
1,1,13,23,10,7,5,49
1,1,30,6,10,7,8,19
1,1,26,10,10,7,11,34
1,1,26,10,10,7,11,24
1,1,26,10,10,7,11,39
1,1,17,19,10,7,14,24
1,1,19,17,10,7,14,14
1,1,3,33,10,7,17,49
1,1,3,33,10,7,17,54
1,1,3,33,10,7,17,29
1,1,0,36,10,7,23,19
1,1,0,36,10,7,23,9
1,1,0,36,10,8,2,49
1,1,0,36,10,8,3,29
1,1,0,36,10,8,3,9
1,1,3,33,10,8,6,14
1,1,3,33,10,8,5,59
1,1,14,22,10,8,11,59
1,1,10,26,10,8,15,39
1,1,0,36,10,8,18,9
1,1,0,36,10,8,18,4
1,1,1,35,10,8,17,44
1,1,0,36,10,8,21,14
1,1,0,36,10,8,21,24
1,1,0,36,10,8,20,59
1,1,9,27,10,9,5,49
1,1,12,24,10,9,6,14
1,1,23,13,10,9,9,4
1,1,23,13,10,9,9,14
1,1,22,14,10,9,8,39
1,1,22,14,10,9,8,44
1,1,15,21,10,9,15,29
1,1,0,36,10,9,21,24
1,1,0,36,10,9,21,49
1,1,0,36,10,10,0,39
1,1,0,36,10,10,1,4
1,1,0,36,10,10,0,29
1,1,0,36,10,10,0,54
1,1,0,36,10,10,3,44
1,1,0,36,10,10,3,59
1,1,0,36,10,10,3,29
1,1,19,17,10,10,7,19
1,1,19,17,10,10,7,9
1,1,20,16,10,10,10,9
1,1,18,18,10,10,10,29
1,1,20,16,10,10,10,14
1,1,20,16,10,10,13,19
1,1,19,17,10,10,13,44
1,1,0,36,10,10,16,39
1,1,5,31,10,10,16,9
1,1,0,36,10,10,19,34
1,1,0,36,10,10,22,4
1,1,0,36,10,10,22,39
1,1,0,36,10,10,22,24
1,1,0,36,10,10,22,44
1,1,0,36,10,11,1,9
1,1,7,29,10,11,4,44
1,1,7,29,10,11,4,29
1,1,31,5,10,11,7,19
1,1,33,3,10,11,7,29
1,1,30,6,10,11,7,14
1,1,28,8,10,11,7,9
1,1,30,6,10,11,10,14
1,1,30,6,10,11,10,4
1,1,30,6,10,11,10,9
1,1,28,8,10,11,10,34
1,1,21,15,10,11,13,14
1,1,21,15,10,11,13,24
1,1,21,15,10,11,13,29
1,1,14,22,10,11,16,4
1,1,11,25,10,11,18,59
1,1,11,25,10,11,19,39
1,1,11,25,10,11,19,9
1,1,11,25,10,11,19,34
1,1,7,29,10,11,22,29
1,1,3,33,10,12,1,24
1,1,3,33,10,12,1,4
1,1,3,33,10,12,1,34
1,1,10,26,10,12,10,34
1,1,11,25,10,12,10,9
1,1,11,25,10,12,10,19
1,1,10,26,10,12,13,4
1,1,10,26,10,12,13,14
1,1,10,26,10,12,13,19
1,1,10,26,10,12,13,9
1,1,6,30,10,12,16,29
1,0,4,32,10,12,22,19
1,1,5,31,10,12,23,59
1,1,6,30,10,13,0,24
1,1,8,28,10,13,3,14
1,1,8,28,10,13,3,39
1,1,8,28,10,13,5,59
1,1,8,28,10,13,6,34
1,1,8,28,10,13,6,29
1,1,6,30,10,13,9,4
1,1,6,30,10,13,9,34
1,1,8,28,10,13,11,54
1,1,8,28,10,13,12,24
1,1,8,28,10,13,11,59
1,1,7,29,10,13,14,59
1,1,3,33,10,13,18,34
1,1,3,33,10,13,18,9
1,1,2,34,10,13,21,24
1,1,2,34,10,13,20,59
1,1,1,35,10,14,0,4
1,1,1,35,10,14,0,24
1,1,1,35,10,14,3,14
1,1,1,35,10,14,2,54
1,1,8,28,10,14,6,29
1,1,2,34,10,14,6,9
1,1,5,31,10,14,6,24
1,1,17,19,10,14,8,24
1,1,17,19,10,14,8,9
1,1,18,18,10,14,8,54
1,1,18,18,10,14,9,4
1,1,18,18,10,14,9,29
1,1,18,18,10,14,9,34
1,1,17,19,10,14,14,4
1,1,14,22,10,14,13,34
1,1,17,19,10,14,13,59
1,1,14,22,10,14,13,49
1,1,8,28,10,14,15,44
1,1,4,32,10,14,16,14
1,1,1,35,10,14,18,19
1,1,1,35,10,14,20,14
1,1,0,36,10,14,22,34
1,1,0,36,10,14,23,4
1,1,0,36,10,14,22,44
1,1,0,36,10,14,22,59
1,1,0,36,10,15,0,49
1,1,0,36,10,15,1,14
1,1,7,29,10,15,5,39
1,1,7,29,10,15,5,19
1,1,29,7,10,15,7,24
1,1,27,9,10,15,7,39
1,1,27,9,10,15,7,44
1,1,27,9,10,15,9,39
1,1,24,12,10,15,12,9
1,1,23,13,10,15,14,19
1,1,12,24,10,15,16,14
1,1,0,36,10,15,18,34
1,1,0,36,10,15,20,44
1,1,0,36,10,15,23,19
1,1,0,36,10,15,22,54
1,1,0,36,10,16,3,34
1,1,15,21,10,16,8,19
1,1,13,23,10,16,10,24
1,1,14,22,10,16,10,9
1,1,14,22,10,16,9,49
1,1,17,19,10,16,14,39
1,1,17,19,10,16,14,24
1,1,17,19,10,16,14,44
1,1,16,20,10,16,14,49
1,1,17,19,10,16,14,29
1,1,15,21,10,16,16,59
1,1,14,22,10,16,19,9
1,1,14,22,10,16,19,14
1,1,14,22,10,16,18,54
1,1,14,22,10,16,19,24
1,1,14,22,10,16,21,24
1,1,14,22,10,16,23,14
1,1,14,22,10,16,23,34
1,1,14,22,10,17,4,4
1,1,19,17,10,17,5,59
1,1,22,14,10,17,6,24
1,1,17,19,10,17,5,54
1,1,20,16,10,17,9,4
1,1,20,16,10,17,9,14
1,1,18,18,10,17,11,24
1,1,21,15,10,17,13,24
1,1,21,15,10,17,13,39
1,1,13,23,10,17,15,34
1,1,8,28,10,17,16,9
1,1,11,25,10,17,18,9
1,1,11,25,10,17,18,14
1,1,8,28,10,17,21,54
1,1,8,28,10,17,22,14
1,1,10,26,10,17,23,49
1,1,10,26,10,18,0,19
1,1,7,29,10,18,2,44
1,1,7,29,10,18,2,54
1,1,7,29,10,18,2,49
1,1,20,16,10,18,8,44
1,1,16,20,10,18,11,24
1,1,17,19,10,18,10,59
1,1,6,30,10,18,16,44
1,1,6,30,10,18,18,24
1,1,6,30,10,18,21,9
1,1,6,30,10,19,0,34
1,1,6,30,10,19,0,29
1,1,6,30,10,19,0,39
1,1,6,30,10,19,2,29
1,1,6,30,10,19,2,44
1,1,6,30,10,19,4,54
1,1,6,30,10,19,4,44
1,1,13,23,10,19,9,44
1,1,14,22,10,19,11,44
1,1,15,21,10,19,12,4
1,1,13,23,10,19,11,29
1,1,14,22,10,19,14,9
1,1,15,21,10,19,13,39
1,1,15,21,10,19,13,44
1,1,14,22,10,19,15,59
1,1,14,22,10,19,16,4
1,1,15,21,10,19,20,44
1,1,15,21,10,19,20,39
1,1,15,21,10,19,20,49
1,1,15,21,10,19,20,54
1,1,15,21,10,19,22,49
1,1,15,21,10,20,0,59
1,1,15,21,10,20,12,4
1,1,16,20,10,20,14,34
1,1,16,20,10,20,16,29
1,1,16,20,10,20,16,24
1,1,16,20,10,20,16,19
1,1,15,21,10,20,16,44
1,1,15,21,10,20,18,24
1,1,9,27,10,20,21,4
1,1,8,28,10,20,22,54
1,1,8,28,10,21,1,39
1,1,7,29,10,21,3,34
1,1,15,21,10,21,6,49
1,1,15,21,10,21,6,34
1,1,19,17,10,21,8,54
1,1,19,17,10,21,8,59
1,1,19,17,10,21,9,4
1,1,18,18,10,21,11,19
1,1,13,23,10,21,13,14
1,1,7,29,10,21,15,19
1,1,5,31,10,21,15,39
1,1,13,23,10,21,17,29
1,1,12,24,10,21,19,59
1,1,11,25,10,21,21,59
1,1,11,25,10,21,22,34
1,1,11,25,10,22,0,19
1,1,11,25,10,22,0,54
1,1,11,25,10,22,0,49
1,1,11,25,10,22,2,54
1,1,11,25,10,22,4,54
1,1,11,25,10,22,4,39
1,1,29,7,10,22,7,24
1,1,21,15,10,22,6,49
1,1,33,3,10,22,9,9
1,1,16,20,10,14,9,39
1,1,16,20,10,14,9,49
1,1,15,21,10,14,12,9
1,1,15,21,10,14,12,24
1,1,15,21,10,14,12,29
1,1,15,21,10,14,11,54
1,1,15,21,10,14,12,34
1,1,16,20,10,14,14,19
1,1,16,20,10,14,14,34
1,1,16,20,10,14,14,14
1,1,1,35,10,14,16,49
1,1,0,36,10,14,17,4
1,1,1,35,10,14,19,44
1,1,1,35,10,14,19,49
1,1,0,36,10,14,21,59
1,1,0,36,10,14,21,44
1,1,0,36,10,14,22,4
1,1,0,36,10,14,23,59
1,1,0,36,10,15,3,59
1,1,25,11,10,15,10,34
1,1,25,11,10,15,10,39
1,1,25,11,10,15,12,44
1,1,23,13,10,15,14,44
1,1,0,36,10,15,17,54
1,1,0,36,10,15,18,14
1,1,0,36,10,15,20,14
1,1,0,36,10,15,21,34
1,1,0,36,10,15,21,39
1,1,0,36,10,15,23,34
1,1,0,36,10,16,0,9
1,1,0,36,10,16,4,9
1,1,0,36,10,16,4,4
1,1,0,35,10,16,4,19
1,1,15,21,10,16,8,49
1,1,15,21,10,16,8,39
1,1,14,22,10,16,9,4
1,1,12,24,10,16,11,54
1,1,11,25,10,16,11,34
1,1,13,23,10,16,13,39
1,1,13,23,10,16,13,49
1,1,13,23,10,16,13,34
1,1,14,22,10,16,15,49
1,1,14,22,10,16,18,19
1,1,14,22,10,16,18,4
1,1,14,22,10,16,18,14
1,1,14,22,10,16,20,54
1,1,14,22,10,16,20,44
1,1,14,22,10,16,22,59
1,1,14,22,10,16,22,24
1,1,14,22,10,17,0,44
1,1,14,22,10,17,0,39
1,1,14,22,10,17,3,19
1,1,20,16,10,17,9,39
1,1,20,16,10,17,12,9
1,1,20,16,10,17,12,19
1,1,18,18,10,17,14,44
1,1,21,15,10,17,14,4
1,1,19,17,10,17,14,19
1,1,6,30,10,17,16,19
1,1,2,34,10,17,16,44
1,1,11,25,10,17,19,4
1,1,11,25,10,17,18,39
1,1,10,26,10,17,19,9
1,1,9,27,10,17,23,14
1,1,9,27,10,17,23,19
1,1,9,27,10,18,1,49
1,1,9,27,10,18,1,39
1,1,7,29,10,18,3,34
1,1,7,29,10,18,4,9
1,1,7,29,10,18,4,4
1,1,11,25,10,18,6,24
1,1,10,26,10,18,5,49
1,1,10,26,10,18,5,59
1,1,20,16,10,18,8,14
1,1,18,18,10,18,10,24
1,1,16,20,10,18,12,34
1,1,16,20,10,18,12,29
1,1,13,23,10,18,14,59
1,1,12,24,10,18,15,14
1,1,6,30,10,18,17,29
1,1,6,30,10,18,17,4
1,1,6,30,10,18,17,9
1,1,6,30,10,18,19,29
1,1,6,30,10,18,19,24
1,1,6,30,10,18,19,9
1,1,6,30,10,18,19,44
1,1,6,30,10,18,21,24
1,1,6,30,10,19,0,9
1,1,6,30,10,18,23,34
1,1,6,30,10,19,0,4
1,1,6,30,10,18,23,54
1,1,6,30,10,19,2,4
1,1,6,30,10,19,2,24
1,1,6,30,10,19,1,59
1,1,6,30,10,19,2,19
1,1,6,30,10,19,2,14
1,1,13,23,10,19,6,39
1,1,13,23,10,19,7,54
1,1,13,23,10,19,7,49
1,1,13,23,10,19,8,14
1,1,13,23,10,19,10,59
1,1,13,23,10,19,11,9
1,1,13,23,10,19,11,14
1,1,15,21,10,19,12,54
1,1,14,22,10,19,15,19
1,1,14,22,10,19,17,29
1,1,15,21,10,19,17,49
1,1,15,21,10,19,20,9
1,1,15,21,10,19,19,34
1,1,15,21,10,19,20,14
1,1,15,21,10,19,22,9
1,1,15,21,10,19,22,29
1,1,15,21,10,19,21,59
1,1,15,21,10,20,0,39
1,1,15,21,10,20,0,34
1,1,15,21,10,20,0,9
1,1,15,21,10,20,2,19
1,1,15,21,10,20,2,59
1,1,15,21,10,20,2,39
1,1,15,21,10,20,4,34
1,1,15,21,10,20,4,44
1,1,15,21,10,20,4,49
1,1,16,20,10,20,7,19
1,1,16,20,10,20,7,24
1,1,16,20,10,20,13,54
1,1,16,20,10,20,15,59
1,1,16,20,10,20,15,39
1,1,16,20,10,20,16,4
1,1,16,20,10,20,17,44
1,1,14,22,10,20,20,9
1,1,9,27,10,20,22,44
1,1,8,28,10,20,22,49
1,1,8,28,10,21,0,24
1,1,8,28,10,21,0,49
1,1,8,28,10,21,2,49
1,1,7,29,10,21,3,14
1,1,8,28,10,21,2,44
1,1,7,29,10,21,4,54
1,1,7,29,10,21,5,9
1,1,7,29,10,21,5,19
1,1,7,29,10,21,5,4
1,1,7,29,10,21,5,29
1,1,18,18,10,21,7,14
1,1,19,17,10,21,9,29
1,1,19,17,10,21,9,19
1,1,19,17,10,21,9,59
1,1,16,20,10,21,11,54
1,1,16,20,10,21,11,44
1,1,11,25,10,21,14,24
1,1,11,25,10,21,14,19
1,1,13,23,10,21,14,4
1,1,0,36,10,21,16,24
1,1,12,24,10,21,18,19
1,1,12,24,10,21,18,44
1,1,12,24,10,21,18,29
1,1,11,25,10,21,20,39
1,1,11,25,10,21,20,44
1,1,11,25,10,22,1,29
1,1,11,25,10,22,1,9
1,1,11,25,10,22,3,24
1,1,11,25,10,22,3,34
1,1,11,25,10,22,5,29
1,1,33,3,10,22,9,54
1,1,17,19,10,14,7,49
1,1,14,22,10,14,10,24
1,1,15,21,10,14,10,54
1,1,15,21,10,14,12,49
1,1,15,21,10,14,12,54
1,1,14,22,10,14,13,9
1,1,13,23,10,14,15,9
1,1,9,27,10,14,15,29
1,1,8,28,10,14,15,34
1,1,0,36,10,14,17,44
1,1,0,36,10,14,17,49
1,1,0,36,10,14,17,29
1,1,1,35,10,14,19,4
1,1,1,35,10,14,19,9
1,1,1,35,10,14,19,19
1,1,1,35,10,14,20,59
1,1,1,35,10,14,20,54
1,1,0,36,10,14,23,34
1,1,0,36,10,14,23,49
1,1,0,36,10,15,2,19
1,1,0,36,10,15,2,14
1,1,7,29,10,15,4,24
1,1,7,29,10,15,4,19
1,1,7,29,10,15,4,34
1,1,15,21,10,15,6,34
1,1,28,8,10,15,7,9
1,1,25,11,10,15,6,49
1,1,25,11,10,15,8,49
1,1,26,10,10,15,8,44
1,1,23,13,10,15,11,29
1,1,22,14,10,15,11,4
1,1,13,23,10,15,15,44
1,1,3,33,10,15,17,19
1,1,1,35,10,15,17,29
1,1,0,36,10,15,19,14
1,1,0,36,10,15,19,33
1,1,0,36,10,15,22,39
1,1,0,36,10,15,22,4
1,1,0,36,10,15,22,14
1,1,0,36,10,15,22,24
1,1,0,36,10,16,2,54
1,1,0,36,10,16,3,4
1,1,0,35,10,16,4,44
1,1,7,29,10,16,4,49
1,1,15,21,10,16,7,24
1,1,15,21,10,16,7,29
1,1,14,22,10,16,9,24
1,1,11,25,10,16,11,4
1,1,11,25,10,16,11,14
1,1,13,23,10,16,13,24
1,1,13,23,10,16,12,54
1,1,13,23,10,16,13,4
1,1,14,22,10,16,15,19
1,1,14,22,10,16,15,29
1,1,15,21,10,16,17,14
1,1,14,22,10,16,19,49
1,1,14,22,10,17,2,49
1,1,14,22,10,17,2,14
1,1,14,22,10,17,2,24
1,1,14,22,10,17,4,54
1,1,14,22,10,17,4,59
1,1,20,16,10,17,8,19
1,1,20,16,10,17,8,9
1,1,20,16,10,17,8,4
1,1,18,18,10,17,10,29
1,1,21,15,10,17,12,44
1,1,21,15,10,17,12,59
1,1,15,21,10,17,15,14
1,1,0,36,10,17,17,19
1,1,15,21,10,17,17,39
1,1,10,26,10,17,20,9
1,1,10,26,10,17,20,44
1,1,9,27,10,17,22,39
1,1,10,26,10,18,0,34
1,1,10,26,10,18,0,39
1,1,7,29,10,18,4,39
1,1,20,16,10,18,7,34
1,1,20,16,10,18,7,39
1,1,20,16,10,18,7,19
1,1,22,14,10,18,9,54
1,1,20,16,10,18,9,59
1,1,17,19,10,18,12,4
1,1,16,20,10,18,12,19
1,1,16,20,10,18,12,9
1,1,16,20,10,18,13,44
1,1,9,27,10,18,15,44
1,1,6,30,10,18,18,14
1,1,6,30,10,18,17,39
1,1,6,30,10,18,20,9
1,1,6,30,10,18,20,29
1,1,6,30,10,18,20,24
1,1,6,30,10,18,19,59
1,1,6,30,10,18,22,49
1,1,6,30,10,18,22,59
1,1,6,30,10,18,23,4
1,1,6,30,10,19,1,29
1,1,6,30,10,19,1,39
1,1,6,30,10,19,3,19
1,1,6,30,10,19,3,14
1,1,6,30,10,19,5,29
1,1,13,23,10,19,8,34
1,1,13,23,10,19,10,19
1,1,13,23,10,19,9,59
1,1,15,21,10,19,12,9
1,1,14,22,10,19,14,39
1,1,14,22,10,19,14,59
1,1,14,22,10,19,14,19
1,1,14,22,10,19,16,49
1,1,14,22,10,19,17,9
1,1,14,22,10,19,17,4
1,1,15,21,10,19,19,19
1,1,15,21,10,19,21,29
1,1,15,21,10,19,21,34
1,1,15,21,10,19,23,19
1,1,15,21,10,19,23,44
1,1,15,21,10,19,23,39
1,1,15,21,10,19,23,24
1,1,15,21,10,20,2,9
1,1,15,21,10,20,2,4
1,1,15,21,10,20,1,34
1,1,15,21,10,20,4,29
1,1,16,20,10,20,6,29
1,1,16,20,10,20,6,19
1,1,17,19,10,20,8,39
1,1,16,20,10,20,10,39
1,1,15,21,10,20,13,14
1,1,16,20,10,20,15,4
1,1,16,20,10,20,15,9
1,1,16,20,10,20,17,24
1,1,16,20,10,20,17,4
1,1,16,20,10,20,17,9
1,1,14,22,10,20,19,44
1,1,14,22,10,20,19,34
1,1,14,22,10,20,19,9
1,1,9,27,10,20,21,34
1,1,8,28,10,20,23,44
1,1,8,28,10,20,23,49
1,1,8,28,10,21,2,19
1,1,8,28,10,21,2,34
1,1,7,29,10,21,4,24
1,1,10,26,10,21,5,59
1,1,19,17,10,21,10,9
1,1,18,18,10,21,10,39
1,1,19,17,10,21,10,14
1,1,12,24,10,21,12,34
1,1,12,24,10,21,14,29
1,1,13,23,10,21,14,39
1,1,6,30,10,21,16,59
1,1,11,25,10,21,21,19
1,1,11,25,10,21,21,29
1,1,11,25,10,21,21,24
1,1,11,25,10,21,23,34
1,1,11,25,10,21,23,44
1,1,11,25,10,21,23,39
1,1,11,25,10,22,0,9
1,1,11,25,10,22,2,19
1,1,11,25,10,22,1,44
1,1,11,25,10,22,4,24
1,1,11,25,10,22,3,54
1,1,11,25,10,22,4,4
1,1,15,21,10,22,6,19
1,1,16,20,10,22,6,34
1,1,12,24,10,22,6,9
1,1,33,3,10,22,8,34
1,1,28,8,10,22,10,44
1,1,28,8,10,22,10,39
1,1,0,36,10,1,4,49
1,1,1,35,10,1,5,9
1,1,16,20,10,1,8,54
1,1,16,20,10,1,9,4
1,1,0,36,10,1,0,39
1,1,0,36,10,1,0,54
1,1,0,36,10,1,0,14
1,1,0,36,10,1,4,34
1,1,0,36,10,1,3,29
1,1,11,25,10,1,7,9
1,1,11,25,10,1,7,14
1,1,11,25,10,1,7,19
1,1,11,25,10,1,7,34
1,1,0,36,10,1,0,4
1,1,0,36,10,1,2,9
1,1,3,33,10,1,6,4
1,1,0,36,10,1,2,29
1,1,0,36,10,1,2,49
1,1,16,20,10,1,9,49
1,1,16,20,10,1,9,54
1,1,12,24,10,1,10,39
1,1,11,25,10,1,11,24
1,1,10,26,10,1,14,24
1,1,0,36,10,1,19,24
1,1,0,36,10,1,19,9
1,1,0,36,10,1,19,14
1,1,0,36,10,1,22,9
1,1,0,36,10,1,22,24
1,1,6,30,10,2,5,4
1,1,4,32,10,2,4,54
1,1,29,7,10,2,8,9
1,1,24,12,10,2,10,54
1,1,14,22,10,2,18,29
1,1,12,24,10,2,21,19
1,1,9,27,10,2,21,49
1,1,5,31,10,3,0,4
1,1,5,31,10,3,0,14
1,1,5,31,10,3,3,24
1,1,5,31,10,3,2,59
1,1,15,21,10,3,6,34
1,1,10,26,10,3,5,59
1,1,27,9,10,3,9,29
1,1,27,9,10,3,9,24
1,1,17,19,10,3,12,9
1,1,16,20,10,3,12,29
1,1,10,26,10,3,15,24
1,1,0,36,10,3,17,54
1,1,0,36,10,3,20,9
1,1,0,36,10,3,20,4
1,1,0,36,10,3,20,14
1,1,0,36,10,3,23,29
1,1,0,36,10,3,22,59
1,1,0,36,10,3,23,14
1,1,0,36,10,4,1,59
1,1,0,36,10,4,2,14
1,1,6,30,10,4,5,9
1,1,6,30,10,4,4,49
1,1,23,13,10,4,7,49
1,1,19,17,10,4,11,9
1,1,19,17,10,4,11,14
1,1,18,18,10,4,14,9
1,1,15,21,10,4,17,4
1,1,15,21,10,4,17,9
1,1,16,20,10,4,16,49
1,1,14,22,10,4,17,19
1,1,8,28,10,4,20,24
1,1,5,31,10,4,23,14
1,1,2,34,10,5,2,14
1,1,2,34,10,5,1,44
1,1,2,34,10,5,2,9
1,1,2,34,10,5,5,4
1,1,16,20,10,5,8,14
1,1,15,21,10,5,11,9
1,1,11,25,10,5,13,44
1,1,13,23,10,5,14,14
1,1,13,23,10,5,14,4
1,1,14,22,10,5,16,59
1,1,18,18,10,5,19,9
1,1,18,18,10,5,19,14
1,1,18,18,10,5,22,39
1,1,21,15,10,6,1,59
1,1,20,16,10,6,4,14
1,1,21,15,10,6,8,9
1,1,22,14,10,6,9,54
1,1,21,15,10,6,13,29
1,1,21,15,10,6,13,4
1,1,21,15,10,6,15,49
1,1,21,15,10,6,18,54
1,1,21,15,10,6,18,59
1,1,21,15,10,6,19,9
1,1,21,15,10,6,19,4
1,1,19,17,10,6,22,24
1,1,15,21,10,7,0,54
1,1,27,9,10,7,6,59
1,1,20,16,10,7,6,44
1,1,21,15,10,7,6,49
1,1,30,6,10,7,7,24
1,1,28,8,10,7,7,4
1,1,30,6,10,7,10,4
1,1,22,14,10,7,12,54
1,1,5,31,10,7,15,34
1,1,1,35,10,7,18,59
1,1,0,36,10,7,21,44
1,1,0,36,10,7,22,9
1,1,0,36,10,7,22,4
1,1,0,36,10,8,1,59
1,1,0,36,10,8,4,39
1,1,0,36,10,8,4,24
1,1,0,36,10,8,4,54
1,1,16,20,10,8,7,29
1,1,17,19,10,8,7,59
1,1,11,25,10,8,10,54
1,1,11,25,10,8,10,39
1,1,14,22,10,8,10,24
1,1,21,15,10,8,13,54
1,1,13,23,10,8,13,19
1,1,13,23,10,8,13,14
1,1,0,36,10,8,19,44
1,1,0,36,10,8,19,9
1,1,0,36,10,8,19,24
1,1,0,36,10,9,0,54
